,Area Name,Total/ Rural/Urban,Age-group,Total disabled population - Persons,Total disabled population - Males,Total disabled population - Females,Main worker - Persons,Main worker - Males,Main worker - Females,Non-worker - Persons,Non-worker - Males,Non-worker - Females
162,PUNJAB,Urban,60+,0.00020947235714466317,2980,0.4694676873776037,1108,0.17553854370660496,0.021719779241588036,4349,0.3354103614028841,0.4388463592665124
163,PUNJAB,Urban,Age not stated,2.0883838348052588e-06,34,0.39285714285714285,13,0.19642857142857142,0.03571428571428571,37,0.39285714285714285,0.26785714285714285
164,PUNJAB,Urban,0-14,0.0005027411156608874,7244,0.4626511386395668,401,0.019063867665603442,0.010681700170610488,12610,0.5007046954973666,0.4346858541651213
165,PUNJAB,Urban,15-59,0.001527056094064388,22305,0.45528475139200936,17683,0.36038390153365246,0.07145648139103253,20302,0.14159421705577807,0.35420533359382633
166,PUNJAB,Urban,60+,0.00031404071915884074,4369,0.481178007362546,1960,0.19855124094525592,0.034200213751335945,6014,0.2857142857142857,0.4284526778292364
167,PUNJAB,Urban,Age not stated,4.139475101131852e-06,61,0.45045045045045046,27,0.1981981981981982,0.04504504504504504,79,0.3153153153153153,0.3963963963963964
168,PUNJAB,Urban,0-14,6.694016041920427e-05,1095,0.38997214484679665,45,0.016713091922005572,0.008356545961002786,1715,0.5832869080779944,0.3721448467966574
169,PUNJAB,Urban,15-59,0.0002151408275534203,3359,0.4177500433350667,2119,0.3161726469058762,0.05113537874848327,3382,0.23331599930663893,0.3529207834980066
170,PUNJAB,Urban,60+,3.561440289712539e-05,543,0.431413612565445,205,0.19162303664921465,0.023036649214659685,724,0.3581151832460733,0.4
171,PUNJAB,Urban,Age not stated,4.47510821743984e-07,4,0.6666666666666666,3,0.16666666666666666,0.08333333333333333,8,0.16666666666666666,0.5
172,PUNJAB,Urban,0-14,0.00010721613437616282,1801,0.3735652173913043,41,0.012521739130434783,0.0017391304347826088,2807,0.6086956521739131,0.3676521739130435
173,PUNJAB,Urban,15-59,0.0009367520276155945,15703,0.3748556869302122,10395,0.3516461642581313,0.06218400414029221,13535,0.2372705919821649,0.3015645527290099
174,PUNJAB,Urban,60+,0.00027003548835401566,4207,0.4190029001519127,990,0.12733047921557797,0.00939096809832896,6080,0.4358514017400911,0.40381162822814526
175,PUNJAB,Urban,Age not stated,1.230654759795956e-06,20,0.3939393939393939,9,0.21212121212121213,0.06060606060606061,21,0.3333333333333333,0.30303030303030304
176,PUNJAB,Urban,0-14,0.00011307106762731328,1795,0.40798153034300794,23,0.005936675461741424,0.0016490765171503958,2978,0.5811345646437994,0.40105540897097625
177,PUNJAB,Urban,15-59,0.00041159807829902926,6737,0.3895986228141705,1957,0.1523964845519616,0.02491619099392951,8734,0.43517260125033974,0.3561656247168615
178,PUNJAB,Urban,60+,3.893344149172661e-05,577,0.44731800766283525,157,0.13122605363984674,0.019157088122605363,848,0.3946360153256705,0.41762452107279696
179,PUNJAB,Urban,Age not stated,5.220959587013147e-07,7,0.5,2,0.14285714285714285,0.0,12,0.35714285714285715,0.5
180,PUNJAB,Urban,0-14,2.5060606017663102e-05,413,0.3854166666666667,5,0.005952380952380952,0.001488095238095238,658,0.5982142857142857,0.38095238095238093
181,PUNJAB,Urban,15-59,0.00018862581136508925,3229,0.3616053776196125,701,0.1239620403321471,0.014630288651640965,4167,0.4847765915381574,0.3390668248319494
182,PUNJAB,Urban,60+,3.863510094389728e-05,571,0.44884169884169883,85,0.07046332046332046,0.011583011583011582,931,0.46621621621621623,0.43243243243243246
183,PUNJAB,Urban,Age not stated,3.35633116307988e-07,4,0.5555555555555556,0,0.0,0.0,9,0.4444444444444444,0.5555555555555556
184,PUNJAB,Urban,0-14,0.0004337125714068778,6520,0.43938091143594155,273,0.016079105760963025,0.007394668959587274,10952,0.524505588993981,0.4171969045571797
185,PUNJAB,Urban,15-59,0.0014277832767741808,21993,0.42556025701300737,16104,0.35684062059238364,0.06378310609622316,19309,0.17160319699106724,0.33273259154782425
186,PUNJAB,Urban,60+,0.0002481820432255178,3819,0.4261457550713749,1726,0.22389181066867017,0.03546205860255447,4609,0.32021036814425247,0.3723516153268219
187,PUNJAB,Urban,Age not stated,4.810741333747828e-06,62,0.5193798449612403,32,0.1937984496124031,0.05426356589147287,87,0.21705426356589147,0.4573643410852713
188,PUNJAB,Urban,0-14,9.621482667495655e-05,1559,0.39573643410852716,27,0.007364341085271318,0.0031007751937984496,2527,0.5895348837209302,0.38992248062015505
189,PUNJAB,Urban,15-59,0.0002460190742537552,4082,0.38123389419433074,1270,0.16840988328027892,0.0241018644838563,5121,0.42731544641503716,0.3489464908291648
190,PUNJAB,Urban,60+,8.066382561935311e-05,1203,0.44382801664355065,216,0.09061488673139159,0.009246417013407305,1909,0.454461396208969,0.4281091077207582
191,PUNJAB,Urban,Age not stated,5.220959587013147e-07,8,0.42857142857142855,0,0.0,0.0,14,0.5714285714285714,0.42857142857142855
192,CHANDIGARH,Rural,0-14,3.729256847866533e-07,4,0.6,0,0.0,0.0,10,0.4,0.6
193,CHANDIGARH,Rural,15-59,6.339736641373107e-07,7,0.5882352941176471,8,0.35294117647058826,0.11764705882352941,9,0.058823529411764705,0.47058823529411764
194,CHANDIGARH,Rural,60+,1.4917027391466132e-07,3,0.25,1,0.25,0.0,3,0.5,0.25
195,CHANDIGARH,Rural,Age not stated,0.0,0,,0,,,0,,
196,CHANDIGARH,Rural,0-14,1.8646284239332666e-07,3,0.4,0,0.0,0.0,5,0.6,0.4
197,CHANDIGARH,Rural,15-59,7.085588010946414e-07,16,0.15789473684210525,13,0.631578947368421,0.05263157894736842,4,0.10526315789473684,0.10526315789473684
198,CHANDIGARH,Rural,60+,2.9834054782932264e-07,6,0.25,2,0.125,0.125,6,0.625,0.125
199,CHANDIGARH,Rural,Age not stated,0.0,0,,0,,,0,,
200,CHANDIGARH,Rural,0-14,3.729256847866533e-07,4,0.6,0,0.0,0.0,10,0.4,0.6
201,CHANDIGARH,Rural,15-59,1.3052398967532866e-06,20,0.42857142857142855,20,0.5428571428571428,0.02857142857142857,14,0.02857142857142857,0.37142857142857144
202,CHANDIGARH,Rural,60+,1.4917027391466132e-07,2,0.5,0,0.0,0.0,4,0.5,0.5
203,CHANDIGARH,Rural,Age not stated,0.0,0,,0,,,0,,
204,CHANDIGARH,Rural,0-14,5.5938852717998e-07,11,0.26666666666666666,1,0.06666666666666667,0.0,14,0.6666666666666666,0.26666666666666666
205,CHANDIGARH,Rural,15-59,3.5427940054732063e-06,62,0.3473684210526316,48,0.4631578947368421,0.042105263157894736,41,0.15789473684210525,0.2736842105263158
206,CHANDIGARH,Rural,60+,7.085588010946414e-07,12,0.3684210526315789,3,0.10526315789473684,0.05263157894736842,16,0.5263157894736842,0.3157894736842105
207,CHANDIGARH,Rural,Age not stated,0.0,0,,0,,,0,,
208,CHANDIGARH,Rural,0-14,1.4917027391466132e-07,2,0.5,0,0.0,0.0,4,0.5,0.5
209,CHANDIGARH,Rural,15-59,3.729256847866533e-07,3,0.7,0,0.0,0.0,9,0.3,0.6
210,CHANDIGARH,Rural,60+,7.458513695733066e-08,1,0.5,0,0.0,0.0,2,0.5,0.5
211,CHANDIGARH,Rural,Age not stated,0.0,0,,0,,,0,,
212,CHANDIGARH,Rural,0-14,2.23755410871992e-07,3,0.5,0,0.0,0.0,6,0.5,0.5
213,CHANDIGARH,Rural,15-59,5.220959587013147e-07,8,0.42857142857142855,4,0.2857142857142857,0.0,10,0.2857142857142857,0.42857142857142855
214,CHANDIGARH,Rural,60+,0.0,0,,0,,,0,,
215,CHANDIGARH,Rural,Age not stated,0.0,0,,0,,,0,,
216,CHANDIGARH,Rural,0-14,7.085588010946414e-07,13,0.3157894736842105,1,0.05263157894736842,0.0,18,0.631578947368421,0.3157894736842105
217,CHANDIGARH,Rural,15-59,7.831439380519719e-07,15,0.2857142857142857,11,0.5238095238095238,0.0,8,0.14285714285714285,0.23809523809523808
218,CHANDIGARH,Rural,60+,0.0,0,,0,,,0,,
219,CHANDIGARH,Rural,Age not stated,0.0,0,,0,,,0,,
220,CHANDIGARH,Rural,0-14,3.729256847866533e-07,6,0.4,0,0.0,0.0,10,0.6,0.4
221,CHANDIGARH,Rural,15-59,6.71266232615976e-07,11,0.3888888888888889,2,0.1111111111111111,0.0,16,0.5,0.3888888888888889
222,CHANDIGARH,Rural,60+,3.729256847866533e-08,0,1.0,0,0.0,0.0,1,0.0,1.0
223,CHANDIGARH,Rural,Age not stated,0.0,0,,0,,,0,,
224,CHANDIGARH,Urban,0-14,1.2157377324044899e-05,202,0.3803680981595092,3,0.006134969325153374,0.003067484662576687,323,0.6134969325153374,0.3773006134969325
225,CHANDIGARH,Urban,15-59,3.841134553302529e-05,657,0.36213592233009706,498,0.41650485436893203,0.06699029126213592,498,0.2,0.283495145631068
226,CHANDIGARH,Urban,60+,1.4357638864286153e-05,203,0.4727272727272727,59,0.13506493506493505,0.01818181818181818,321,0.38701298701298703,0.44675324675324674
227,CHANDIGARH,Urban,Age not stated,7.458513695733066e-08,2,0.0,0,0.0,0.0,2,1.0,0.0
228,CHANDIGARH,Urban,0-14,1.6818948383878063e-05,213,0.5277161862527716,6,0.011086474501108648,0.0022172949002217295,437,0.44789356984478934,0.5210643015521065
229,CHANDIGARH,Urban,15-59,5.798994398432459e-05,802,0.4842443729903537,708,0.3858520900321543,0.06945337620578779,773,0.10353697749196142,0.3935691318327974
230,CHANDIGARH,Urban,60+,1.6184974719740755e-05,227,0.4769585253456221,52,0.10368663594470046,0.016129032258064516,375,0.4032258064516129,0.4608294930875576
231,CHANDIGARH,Urban,Age not stated,1.11877705435996e-07,1,0.6666666666666666,1,0.0,0.3333333333333333,0,0.0,0.0
232,CHANDIGARH,Urban,0-14,8.167072496827707e-06,138,0.3698630136986301,6,0.0182648401826484,0.0091324200913242,213,0.6118721461187214,0.3607305936073059
233,CHANDIGARH,Urban,15-59,2.2673881635028523e-05,352,0.42105263157894735,270,0.3717105263157895,0.07236842105263158,322,0.18914473684210525,0.3404605263157895
234,CHANDIGARH,Urban,60+,3.169868320686553e-06,46,0.4588235294117647,17,0.15294117647058825,0.047058823529411764,66,0.3764705882352941,0.4
235,CHANDIGARH,Urban,Age not stated,0.0,0,,0,,,0,,
236,CHANDIGARH,Urban,0-14,1.391012804254217e-05,227,0.3914209115281501,5,0.002680965147453083,0.010723860589812333,366,0.6032171581769437,0.3780160857908847
237,CHANDIGARH,Urban,15-59,9.352976174449266e-05,1656,0.3397129186602871,1295,0.4358054226475279,0.08054226475279107,1152,0.20494417862838915,0.2543859649122807
238,CHANDIGARH,Urban,60+,3.002051762532559e-05,410,0.4906832298136646,79,0.08695652173913043,0.011180124223602485,719,0.41490683229813663,0.4782608695652174
239,CHANDIGARH,Urban,Age not stated,0.0,0,,0,,,0,,
240,CHANDIGARH,Urban,0-14,1.0740259721855615e-05,169,0.4131944444444444,4,0.010416666666666666,0.003472222222222222,284,0.5763888888888888,0.4097222222222222
241,CHANDIGARH,Urban,15-59,2.8155889201392325e-05,489,0.352317880794702,87,0.09403973509933775,0.02119205298013245,664,0.5496688741721855,0.32980132450331123
242,CHANDIGARH,Urban,60+,1.1560696228386253e-06,19,0.3870967741935484,6,0.16129032258064516,0.03225806451612903,25,0.45161290322580644,0.3548387096774194
243,CHANDIGARH,Urban,Age not stated,0.0,0,,0,,,0,,
244,CHANDIGARH,Urban,0-14,4.325937943525179e-06,68,0.41379310344827586,2,0.008620689655172414,0.008620689655172414,114,0.5775862068965517,0.4051724137931034
245,CHANDIGARH,Urban,15-59,2.0399034957829938e-05,327,0.40219378427787933,87,0.13528336380255943,0.02376599634369287,445,0.4369287020109689,0.376599634369287
246,CHANDIGARH,Urban,60+,2.722357498942569e-06,39,0.4657534246575342,6,0.0684931506849315,0.0136986301369863,66,0.4520547945205479,0.4520547945205479
247,CHANDIGARH,Urban,Age not stated,0.0,0,,0,,,0,,
248,CHANDIGARH,Urban,0-14,1.9541305882820634e-05,294,0.4389312977099237,6,0.007633587786259542,0.003816793893129771,512,0.5477099236641222,0.42938931297709926
249,CHANDIGARH,Urban,15-59,6.440426576265502e-05,1074,0.37811233352634627,757,0.37290098436595254,0.06543138390272148,906,0.22061378112333527,0.3039953676896352
250,CHANDIGARH,Urban,60+,1.0628382016419619e-05,155,0.45614035087719296,49,0.15789473684210525,0.014035087719298246,231,0.37894736842105264,0.43157894736842106
251,CHANDIGARH,Urban,Age not stated,2.6104797935065735e-07,3,0.5714285714285714,1,0.0,0.14285714285714285,6,0.42857142857142855,0.42857142857142855
252,CHANDIGARH,Urban,0-14,1.2604888145788882e-05,206,0.3905325443786982,3,0.0029585798816568047,0.005917159763313609,334,0.6035502958579881,0.38461538461538464
253,CHANDIGARH,Urban,15-59,2.6403138482895054e-05,412,0.4180790960451977,153,0.17796610169491525,0.038135593220338986,540,0.3870056497175141,0.3757062146892655
254,CHANDIGARH,Urban,60+,9.957115783803643e-06,140,0.4756554307116105,22,0.07865168539325842,0.003745318352059925,241,0.4344569288389513,0.4681647940074906
255,CHANDIGARH,Urban,Age not stated,0.0,0,,0,,,0,,
256,UTTARAKHAND,Rural,0-14,0.00010788740060877881,1568,0.4580020739716557,40,0.008641548565502939,0.005184929139301763,2789,0.5226408572416177,0.4414103007258901
257,UTTARAKHAND,Rural,15-59,0.00031728517261648463,4543,0.4660319699106723,3232,0.2644569816643159,0.115420780441937,3730,0.17324870709920076,0.2651622002820874
258,UTTARAKHAND,Rural,60+,0.0003742682172518853,4200,0.5815065763252292,1946,0.12186129932243922,0.07204065364687126,6659,0.23515344758868076,0.4283579115185333
259,UTTARAKHAND,Rural,Age not stated,1.7154581500186052e-06,30,0.34782608695652173,12,0.1956521739130435,0.06521739130434782,27,0.3695652173913043,0.21739130434782608
260,UTTARAKHAND,Rural,0-14,0.00017844494017041362,2453,0.48735632183908045,83,0.010031347962382446,0.0073145245559038665,4522,0.4856844305120167,0.4593521421107628
261,UTTARAKHAND,Rural,15-59,0.00044773457715485595,6012,0.4992503748125937,5130,0.27719473596535066,0.15009162085623856,4381,0.126520073296685,0.2383808095952024
262,UTTARAKHAND,Rural,60+,0.0003144509374121061,3893,0.5383064516129032,1807,0.14231499051233396,0.0719876660341556,5273,0.2405123339658444,0.3848434535104364
263,UTTARAKHAND,Rural,Age not stated,3.3190385946012146e-06,52,0.4157303370786517,27,0.23595505617977527,0.06741573033707865,47,0.24719101123595505,0.2808988764044944
264,UTTARAKHAND,Rural,0-14,8.286408715959437e-05,1275,0.4261926192619262,14,0.0054005400540054005,0.0009000900090009,2161,0.5558055805580558,0.41674167416741675
265,UTTARAKHAND,Rural,15-59,0.00020551934488592465,3074,0.44220649609871165,2073,0.2600254037379786,0.11613137361640356,2375,0.18726183995645074,0.24369442932317184
266,UTTARAKHAND,Rural,60+,3.91571969025986e-05,597,0.43142857142857144,321,0.21142857142857144,0.09428571428571429,572,0.26,0.28476190476190477
267,UTTARAKHAND,Rural,Age not stated,9.323142119666333e-07,20,0.2,5,0.16,0.04,16,0.48,0.16
268,UTTARAKHAND,Rural,0-14,0.00011911246372085706,1961,0.3860363180964308,32,0.0068879148403256105,0.0031308703819661866,3105,0.5970569818409518,0.37507827175954916
269,UTTARAKHAND,Rural,15-59,0.0006477719144744168,11016,0.36580310880829014,5745,0.2602187679907887,0.07052389176741508,8991,0.2744386873920553,0.24317789291882555
270,UTTARAKHAND,Rural,60+,0.0002739885006127542,3969,0.45977950183748467,1141,0.11337961072546618,0.04192187287328161,5378,0.36041921872873284,0.3715802368313597
271,UTTARAKHAND,Rural,Age not stated,1.342532465231952e-06,24,0.3333333333333333,9,0.2222222222222222,0.027777777777777776,24,0.3611111111111111,0.3055555555555556
272,UTTARAKHAND,Rural,0-14,7.749395729866656e-05,1193,0.4258902791145332,22,0.0052935514918190565,0.0052935514918190565,2023,0.559191530317613,0.4143407122232916
273,UTTARAKHAND,Rural,15-59,0.00021376100251970968,3601,0.3717725052337753,960,0.12648290300069784,0.040997906489881365,3972,0.407013258897418,0.2859385903698535
274,UTTARAKHAND,Rural,60+,2.0622790368701927e-05,294,0.46835443037974683,107,0.12296564195298372,0.0705244122965642,375,0.3291139240506329,0.34900542495479203
275,UTTARAKHAND,Rural,Age not stated,1.8646284239332666e-07,2,0.6,0,0.0,0.0,5,0.4,0.6
276,UTTARAKHAND,Rural,0-14,1.8832747081725993e-05,297,0.41188118811881186,5,0.005940594059405941,0.0039603960396039604,482,0.5643564356435643,0.3900990099009901
277,UTTARAKHAND,Rural,15-59,0.00013656538576887244,2394,0.3462588749317313,510,0.099399235390497,0.03986892408519935,2725,0.4751501911523758,0.2689787001638449
278,UTTARAKHAND,Rural,60+,2.1928030265455216e-05,287,0.5119047619047619,71,0.07482993197278912,0.04591836734693878,462,0.36054421768707484,0.42517006802721086
279,UTTARAKHAND,Rural,Age not stated,2.9834054782932264e-07,4,0.5,1,0.125,0.0,7,0.375,0.5
280,UTTARAKHAND,Rural,0-14,0.00021219471464360573,3090,0.45694200351493847,92,0.009666080843585237,0.006502636203866432,5446,0.5203866432337434,0.4367311072056239
281,UTTARAKHAND,Rural,15-59,0.00046973719255726854,7054,0.43998094633216894,5104,0.28675770085741503,0.118450301683074,4945,0.1678310574785646,0.22475389012384883
282,UTTARAKHAND,Rural,60+,0.00011829202721432643,1664,0.47540983606557374,942,0.2001891551071879,0.0967843631778058,1712,0.23959646910466584,0.30012610340479196
283,UTTARAKHAND,Rural,Age not stated,3.1325757522078877e-06,51,0.39285714285714285,22,0.17857142857142858,0.08333333333333333,53,0.36904761904761907,0.2619047619047619
284,UTTARAKHAND,Rural,0-14,0.00011948538940564373,1908,0.4044943820224719,24,0.004993757802746567,0.0024968789013732834,3143,0.583645443196005,0.39731585518102375
285,UTTARAKHAND,Rural,15-59,0.00026679103489637176,4297,0.39935700307520267,1315,0.1302767682415432,0.05353648308638524,5014,0.4025719876991893,0.2982946603298854
286,UTTARAKHAND,Rural,60+,0.00020484807865330868,2410,0.5612597851811396,619,0.07227380302202803,0.040415073730202075,4347,0.3211359912616057,0.4702348443473512
287,UTTARAKHAND,Rural,Age not stated,8.577290750093026e-07,11,0.5217391304347826,3,0.13043478260869565,0.0,16,0.2608695652173913,0.43478260869565216
288,UTTARAKHAND,Urban,0-14,6.145815285284047e-05,911,0.44720873786407767,21,0.011529126213592233,0.0012135922330097086,1597,0.5315533980582524,0.4375
289,UTTARAKHAND,Urban,15-59,0.00016095472555391956,2425,0.4381371640407785,1581,0.31371640407784984,0.05259499536607971,2425,0.19833178869323448,0.363531047265987
290,UTTARAKHAND,Urban,60+,5.981727983977919e-05,775,0.5168329177057357,270,0.1415211970074813,0.02680798004987531,1264,0.30673316708229426,0.48129675810473815
291,UTTARAKHAND,Urban,Age not stated,2.0883838348052588e-06,34,0.39285714285714285,11,0.16071428571428573,0.03571428571428571,37,0.32142857142857145,0.3392857142857143
292,UTTARAKHAND,Urban,0-14,9.729631116083786e-05,1303,0.5005749329244922,51,0.011115369873514757,0.00843234955921809,2479,0.4706784208509007,0.47949405902644693
293,UTTARAKHAND,Urban,15-59,0.00029964578772607596,4629,0.4238954573739888,3656,0.40385812072184196,0.051151213441194776,3886,0.13528313627878033,0.34835096453018044
294,UTTARAKHAND,Urban,60+,6.25023447702431e-05,814,0.5143198090692124,283,0.14618138424821003,0.022673031026252982,1335,0.3168257756563246,0.4797136038186158
295,UTTARAKHAND,Urban,Age not stated,1.8273358554546013e-06,36,0.2653061224489796,28,0.5510204081632653,0.02040816326530612,20,0.1836734693877551,0.22448979591836735
296,UTTARAKHAND,Urban,0-14,3.0318858173154914e-05,483,0.4059040590405904,10,0.00984009840098401,0.0024600246002460025,785,0.5682656826568265,0.3972939729397294
297,UTTARAKHAND,Urban,15-59,8.789858390421418e-05,1351,0.4268137462876538,898,0.3326262197708952,0.048366567670767927,1321,0.1972846839202376,0.3631735256682223
298,UTTARAKHAND,Urban,60+,1.349990978927685e-05,202,0.4419889502762431,75,0.17955801104972377,0.027624309392265192,270,0.3453038674033149,0.4005524861878453
299,UTTARAKHAND,Urban,Age not stated,2.9834054782932264e-07,6,0.25,1,0.125,0.0,7,0.625,0.25
300,UTTARAKHAND,Urban,0-14,3.800112727975997e-05,633,0.3788027477919529,10,0.007850834151128557,0.001962708537782139,996,0.6035328753680078,0.37389597644749756
301,UTTARAKHAND,Urban,15-59,0.00022964763669162112,4029,0.34572913283533613,2320,0.32786619032153297,0.048879506333225076,3480,0.27768756089639496,0.28743098408574214
302,UTTARAKHAND,Urban,60+,6.936417737031751e-05,1102,0.4075268817204301,244,0.11720430107526882,0.013978494623655914,1556,0.4505376344086022,0.3860215053763441
303,UTTARAKHAND,Urban,Age not stated,4.47510821743984e-07,9,0.25,4,0.3333333333333333,0.0,7,0.3333333333333333,0.25
304,UTTARAKHAND,Urban,0-14,2.4389339785047127e-05,380,0.41896024464831805,5,0.0015290519877675841,0.0061162079510703364,645,0.5764525993883792,0.40978593272171254
305,UTTARAKHAND,Urban,15-59,8.349806082373168e-05,1377,0.38499330058061637,271,0.10227780259044217,0.018758374274229567,1880,0.4792317999106744,0.3604287628405538
306,UTTARAKHAND,Urban,60+,6.6007846207237635e-06,97,0.4519774011299435,23,0.096045197740113,0.03389830508474576,147,0.4293785310734463,0.4011299435028249
